55,3,6,33079
55,4,6,32174
55,6,6,32685
55,7,6,35901
55,8,6,40967
55,9,6,43402
55,11,6,44291
55,12,6,44497
55,13,6,44570
55,14,6,43774
55,16,6,42691
55,17,6,43079
55,18,6,44992
55,19,6,47653
55,21,6,43083
55,22,6,40997
55,23,6,37636
56,0,7,33641
56,2,7,32442
56,3,7,31718
56,4,7,31009
56,5,7,30089
56,7,7,30560
56,8,7,31622
56,9,7,34861
56,10,7,37932
56,12,7,38865
56,13,7,38564
56,14,7,37549
56,15,7,36749
56,17,7,37203
56,18,7,39978
56,19,7,44355
56,20,7,42845
56,22,7,37661
56,23,7,35011
57,0,1,32751
57,1,1,32725
57,3,1,31107
57,4,1,30335
57,5,1,29522
57,6,1,29507
57,8,1,29594
57,9,1,31753
57,10,1,34932
57,11,1,37070
57,13,1,38221
57,14,1,37774
57,15,1,37087
57,16,1,37093
57,18,1,41141
57,19,1,44400
57,20,1,43437
57,21,1,41068
57,23,1,34892
58,0,2,32186
58,1,2,32215
58,2,2,32096
58,4,2,30711
58,5,2,30177
58,6,2,31692
58,7,2,35622
58,9,2,44062
58,10,2,44986
58,11,2,45456
58,12,2,46081
58,14,2,45513
58,15,2,45263
58,16,2,44976
58,17,2,46506
58,19,2,50311
58,20,2,48270
58,21,2,44985
58,22,2,42149
59,0,3,34078
59,1,3,33754
59,2,3,33417
59,3,3,32493
59,5,3,30777
59,6,3,32214
59,7,3,36481
59,8,3,41737
59,10,3,44740
59,11,3,44924
59,12,3,45005
59,13,3,45032
59,15,3,43928
59,16,3,43404
59,17,3,44877
59,18,3,47257
59,20,3,48400
59,21,3,45341
59,22,3,41688
59,23,3,37555
60,1,4,35652
60,2,4,35652
60,3,4,35652
60,4,4,35652
60,6,4,35652
60,7,4,35652
60,8,4,35652
60,9,4,35652
60,11,4,32199
60,12,4,43406
60,13,4,44044
60,14,4,43338
60,16,4,42286
60,17,4,43511
60,18,4,45525
60,19,4,48805
60,21,4,45192
60,22,4,41964
60,23,4,37711
61,0,5,34153
61,2,5,33482
61,3,5,32754
61,4,5,31856
61,5,5,31010
61,7,5,35197
61,8,5,40675
61,9,5,42885
61,10,5,43700
61,12,5,43501
61,13,5,43164
61,14,5,42540
61,15,5,42132
61,17,5,43280
61,18,5,45260
61,19,5,48913
61,20,5,48151
61,22,5,41954
61,23,5,37817
62,0,6,34553
62,1,6,33872
62,3,6,32944
62,4,6,32163
62,5,6,31416
62,6,6,31615
62,8,6,40566
62,9,6,43307
62,10,6,44404
62,11,6,44504
62,13,6,44130
62,14,6,43179
62,15,6,42760
62,16,6,42146
62,18,6,45367
62,19,6,48106
62,20,6,46658
62,21,6,43615
62,23,6,36860
63,0,7,33689
63,1,7,32571
63,2,7,32422
63,4,7,31035
63,5,7,30050
63,6,7,29789
63,7,7,31021
63,9,7,35059
63,10,7,38348
63,11,7,39196
63,12,7,38905
63,14,7,37381
63,15,7,36165
63,16,7,35613
63,17,7,36396
63,19,7,43423
63,20,7,42713
63,21,7,40131
63,22,7,37385
64,0,1,32636
64,1,1,31828
64,2,1,31606
64,3,1,30918
64,5,1,29188
64,6,1,29171
64,7,1,29916
64,8,1,30464
64,10,1,35547
64,11,1,38349
64,12,1,39727
64,13,1,40860
64,15,1,39818
64,16,1,39643
64,17,1,40086
64,18,1,41765
64,20,1,44260
64,21,1,42063
64,22,1,39257
64,23,1,35825
65,1,2,32304
65,2,2,32346
65,3,2,32440
65,4,2,32046
65,6,2,31830
65,7,2,35181
